SK_ID_CURR,TARGET
100751,0.09955817074883636
100752,0.07825877588707332
100753,0.13288733872492936
100754,0.0977018222601193
100760,0.0950050859702074
100762,0.08607019523307961
100763,0.07693752541076758
100765,0.07527498598024815
100770,0.08977923193820507
100772,0.0753787322552848
100777,0.07962556816178308
100791,0.06660401456842881
100792,0.06317396215848946
100797,0.08613958775518242
100823,0.09119155090666681
100826,0.09150973387909075
100830,0.06063103810972498
100836,0.11193006600139442
100872,0.082263049917
100910,0.08686101591164877
100913,0.05999942440504667
100918,0.08621899428604
100931,0.055744849876319634
100952,0.10665509728778419
100953,0.0713182795849359
100965,0.09619942908254094
100970,0.07292816170621153
100982,0.1045683524646636
100983,0.08334285448477313
100984,0.06660795688101273
100987,0.10676365999896954
100997,0.07681638411749649
100998,0.11640749837985223
101002,0.09353870345739022
101005,0.12296776500475132
101008,0.11627028154744042
101020,0.09659132628056945
101021,0.09266437286954086
101024,0.07606947632902279
101025,0.12260692739412589
101026,0.07704374383055752
101031,0.07085468514317847
101041,0.06097264016084686
101051,0.05192434934635185
101055,0.08838426236411279
101056,0.10329167742329014
101057,0.09843382521470743
101064,0.06456695123550864
101079,0.07977841831513695
101087,0.0800843154017617
101090,0.057168529351168874
101092,0.08440297281710477
101097,0.09462574871171868
101099,0.05391487370037019
101107,0.09185056207805586
101118,0.09213103089051339
101125,0.08477740026930343
101126,0.06996051238067719
101128,0.10117044702132122
101136,0.11356607324047611
101140,0.09459139138465172
101149,0.07037841881752625
101160,0.06657051537691157
101169,0.11123814789256078
101181,0.0740599607355019
101186,0.05432471070187711
101190,0.10108536902131551
101193,0.10788238252784546
101194,0.07939303067358612
101198,0.09012406162511483
101200,0.06288111754652125
101204,0.09423697286645948
101211,0.07002857858114167
101213,0.07362934896420205
101223,0.07675009783152156
101225,0.09608055178746186
101237,0.07226215948722667
101243,0.07424233974574342
101244,0.10888417905121987
101258,0.06402559028464518
101259,0.13258128815941145
101268,0.09946959119573281
101269,0.06784109846838042
101271,0.10654713982443144
101279,0.05914652101817987
101281,0.07724820131403419
101287,0.07342877858205402
101292,0.06082100028878181
101294,0.0716660362996267
101296,0.05981305749144165
101297,0.0751633273109019
101299,0.06247409125110772
101301,0.07627507679978339
101305,0.06914559727020457
101308,0.05910963350350995
101318,0.05301153899013877
101327,0.1007895539309082
101329,0.10429930196322705
101332,0.05585212875544175
101337,0.08400161039244411
101343,0.06202772125863811
101345,0.06781900565641441
101346,0.08645724191677803
101353,0.04715296628211026
101354,0.1025661780879598
101355,0.09169763111786475
101356,0.0525616645872997
101362,0.10253398364761689
101363,0.12838701417212064
101365,0.06997115934434284
101366,0.09335016803789134
101367,0.12026873719087355
101368,0.05131991886771877
101374,0.10721656792666617
101380,0.06451527401548274
101383,0.05595725200949413
101398,0.05038812089761942
101399,0.11931503542455903
101401,0.10567336981650931
101412,0.0942951181148305
101426,0.10487507708815987
101427,0.12876980306996338
101428,0.0934727839416339
101429,0.08374646919281897
101434,0.07363461269666878
101440,0.08904250345870222
101448,0.09242243066444489
101449,0.0789340618890927
101465,0.07334610386289768
101467,0.0745879257183593
101472,0.12943703934589673
101478,0.07478914406009357
101497,0.07634132866561796
101504,0.06763637653511216
101547,0.07577028085929333
101548,0.09387316427938178
101555,0.07458517223201432
101570,0.0862210096144555
101572,0.06951770025865073
101578,0.0757803871473472
101580,0.10007881088034457
101588,0.08977740825605511
101602,0.07721515667761955
101610,0.0910577233963478
101614,0.10801320342608207
101616,0.09108247750951853
101643,0.0937715670016508
101644,0.08888172222760997
101649,0.08272945055939973
101650,0.09155233900567063
101665,0.05339702979328415
101667,0.10662019136746945
101669,0.05387853577222144
101674,0.09948606634527932
101675,0.07723792858316526
101678,0.09357526160564493
101682,0.08223120096810523
101686,0.08715845109213184
101697,0.1318509735140162
101700,0.08967675057428054
101711,0.06038463173427227
101714,0.046933606662813834
101715,0.10424372262088653
101728,0.08154733506127225
101732,0.06876080557409768
101757,0.07493016114201105
101758,0.09890550697235646
101759,0.09296810638828323
101762,0.0475942448660274
101764,0.07498233156740262
101780,0.10747535676596993
101784,0.08885903700451792
101789,0.06335408821578493
101816,0.07155343814908217
101819,0.0665930963721943
101827,0.0482166905585864
101863,0.09273683412133221
101867,0.10769185042846788
101870,0.06118098564336585
101873,0.1003948282247265
101878,0.07785301183296299
101879,0.05259772123402405
101880,0.06518527575882992
101887,0.0976387559195112
101897,0.05641867145942368
101901,0.06711140087722982
101903,0.13898908339842397
101920,0.07846766201428074
101921,0.07940856756321445
101922,0.06862048881913431
101961,0.11999180419154434
101962,0.07620331960239807
101971,0.08049656005949661
101976,0.11021181070104975
102002,0.09597237502154968
102005,0.06665226404744547
102007,0.12369929327015607
102017,0.06337393148157097
102019,0.11329042987976641
102029,0.05721640289305979
102051,0.08874941920329363
102052,0.061851913106919204
102054,0.07301166649896203
102062,0.10794626793112534
102067,0.08597597071702295
102068,0.08340279143216589
102070,0.06949433509219964
102090,0.06911373198454712
102092,0.12019824979631198
102099,0.11917455289664723
102100,0.04941487056424832
102112,0.09549797587346276
102113,0.08573595269380868
102122,0.0939495809665288
102123,0.06790494411435596
102125,0.06477169780724164
102126,0.08647703456176256
102146,0.08733839162560274
102147,0.09100072545519244
102151,0.0878199160315142
102158,0.07317071409127901
102159,0.06919837127716934
102162,0.06644483532082311
102165,0.07205203292926057
102166,0.09467328725455096
102174,0.07225896322706787
102193,0.11530376242087977
102198,0.07090297204088886
102205,0.08746993458100077
102206,0.08103238899795365
102218,0.08186612173657738
102221,0.08387043863359629
102230,0.07887772344011704
102238,0.08685748177752722
102248,0.05124205297785544
102252,0.0966367255123907
102259,0.06406808324730079
102262,0.08981511892452658
102273,0.0579487568981066
102286,0.06955534634176168
102293,0.08039277745812028
102294,0.061268198751912334
102296,0.07733390011748859
102298,0.09606689108548129
102303,0.06559031664531319
102309,0.09132906032641105
102315,0.061944956203184826
102340,0.06509832876546826
102342,0.06685005743954103
102344,0.07052395533940056
102346,0.11234702107514846
102347,0.05657100294739913
102374,0.0947038992299051
102380,0.09556684332032685
102387,0.085854780490646
102393,0.07201015328139385
102403,0.07893807484368069
102413,0.08996516736284704
102414,0.05333984167008793
102415,0.07545260167465866
102416,0.08048520999232167
102439,0.08601651462698298
102441,0.07163613428797388
102443,0.07106077516917453
102444,0.0709624115029138
102445,0.12577910194498648
102448,0.06376582784119894
102449,0.08325865562941692
102450,0.1274755925684855
102456,0.07546945456040993
102458,0.08644172613987074
102459,0.07300131964518494
102465,0.055621382989878655
102470,0.11203542985527574
102471,0.06697049846172055
102475,0.11418383481387481
102476,0.10325962622466793
102506,0.07548261621315293
102509,0.062145110618605025
102519,0.07316027934739809
102522,0.06834236012434461
102545,0.07254238694102842
102549,0.10128107773227901
102562,0.05910379683371372
102563,0.07369235881135183
102568,0.10547999918483852
102582,0.09802754966425392
102592,0.05794403495782309
102597,0.08423345455473347
102605,0.09622154693277957
102614,0.08774203308467479
102617,0.0855418774855414
102634,0.06796673161464634
102652,0.07066717911881
102655,0.04793232131913964
102671,0.05734923794629509
102694,0.07017217335169444
102701,0.10385413644835133
102703,0.05582701419731003
102704,0.06154570497233056
102713,0.04405771170116003
102720,0.09782061113453082
102731,0.06135440745140509
102733,0.07480473480431286
102749,0.10831910209708495
102755,0.0639152986184254
102763,0.06912504169888792
102770,0.10522196884974272
102772,0.09252473013076577
102799,0.0900883694314168
102838,0.07636748305442528
102854,0.06447763718010342
102862,0.11130952920995911
102863,0.08370337066937632
102867,0.06964178984270744
102868,0.06642177978165295
102878,0.07595458224098374
102887,0.08777462707638825
102898,0.10910631042493131
102904,0.08017146499101527
102912,0.10872611825197502
102919,0.06103830508625068
102927,0.07663568293818553
102932,0.08446615954198713
102933,0.12674260302368165
102935,0.05537159084285845
102958,0.09182702999147986
102969,0.09166735715900805
102971,0.06875777680675116
102975,0.06426023812434503
102979,0.08495917776593853
102982,0.05705926156416904
102987,0.0937948134332386
102989,0.08019587787429394
102995,0.07506404063342262
102996,0.07221482119838449
103000,0.05618338985603112
103001,0.09444773297605286
103004,0.07131086407829085
103010,0.07648405409030945
103025,0.09609802245666774
103029,0.08977369851193105
103046,0.09206106558123352
103056,0.06405067965021662
103062,0.08148129559188771
103078,0.09872210317668273
103083,0.0530193650523122
103092,0.08765683127476824
103096,0.08105452339139835
103097,0.09195359211340343
103102,0.12184473645894275
103112,0.08175424903633831
103132,0.05472992030460809
103144,0.0888715238597072
103145,0.07139928051128887
103146,0.06923855774250057
103147,0.09839681123246358
103158,0.0693970078923448
103171,0.10781631062715763
103173,0.0648958215057946
103184,0.08208006280440133
103195,0.09186486382179482
103196,0.0622555145679357
103206,0.07114543997668352
103230,0.08311167725372232
103231,0.10205874027564497
103232,0.08844391789942344
103239,0.09528599757343709
103240,0.08481615924620117
103243,0.07432084906294094
103252,0.09161993411931799
103258,0.08208880156876402
103259,0.08326273851977607
103279,0.06981039396600407
103280,0.0531553708230654
103286,0.07785090976655804
103287,0.11389641951291224
103290,0.0809174198736753
103298,0.09733421232442308
103315,0.04279156032448627
103319,0.060616742861656255
103334,0.11369170240787244
103336,0.087267094832094
103345,0.08604788779207045
103368,0.07764956609232794
103371,0.10619327933659616
103377,0.07352692224841083
103398,0.06590288686236534
103404,0.0584078739816014
103408,0.09181676579463799
103410,0.06909660080171906
103418,0.061328236142956946
103420,0.1128551128924629
103432,0.09369130021248441
103433,0.067466574504873
103436,0.05606578912512083
103440,0.08671267657964844
103453,0.07839159811751148
103459,0.0932197130855406
103460,0.06870830165715927
103461,0.0602083472966752
103462,0.09603020507096685
103473,0.08687272723203884
103474,0.05792678378794329
103475,0.0942888752978616
103478,0.10180860901870367
103480,0.08830526024617705
103484,0.05996183399020312
103494,0.07719945977442934
103513,0.1057929470175643
103515,0.08111511172336085
103516,0.12703633013550444
103525,0.09980780101119664
103541,0.11412271360415009
103544,0.06753111050633444
103562,0.11413275883411257
103570,0.1547516704078071
103572,0.121628402660917
103574,0.06902091970417987
103575,0.08867542147337001
103591,0.09730615305713133
103594,0.06293695592911475
103609,0.062407617203009004
103613,0.06095195046349762
103614,0.059355342313113485
103615,0.053845435108721626
103624,0.09048819850691914
103625,0.13778116007932842
103628,0.11183358633511399
103629,0.06328406744326946
103647,0.07737690271944787
103648,0.09616709406706427
103651,0.07387337090616479
103658,0.055707411413220914
103668,0.08063161628144577
103669,0.07622754920885894
103676,0.08555010092337544
103682,0.07013930798236698
103683,0.050127630853079766
103689,0.06191896917817791
103725,0.053925292728955986
103733,0.08117383554167612
103744,0.04934292748559309
103762,0.09753587296830207
103771,0.09738984286142313
103773,0.05584893461257467
103783,0.10128132143744958
103784,0.08552206523844536
103808,0.05183253648104342
103812,0.05972027841509322
103813,0.08457600393475666
103814,0.06884870770511335
103818,0.12165927172461119
103824,0.08530293235097101
103828,0.051285772100533825
103830,0.0721152699993882
103840,0.06482432779099959
103842,0.09484378446763074
103847,0.10463188303492096
103848,0.09805591709262211
103851,0.054525389296382315
103854,0.11980973871441102
103857,0.15009070193736157
103861,0.0478622984871923
103862,0.08184006402432242
103865,0.07656826800383806
103870,0.05538016018851643
103876,0.07955915723291081
103891,0.13706152202127964
103908,0.06720368564122643
103914,0.0747538166510447
103918,0.08918576943141283
103940,0.08667046129928405
103963,0.10955789686711218
103966,0.09435347075106132
103971,0.10764256762428759
103980,0.09414177562065965
103984,0.06223113749828995
103985,0.07087496425577837
103998,0.11451857775117351
104019,0.06981368025993735
104026,0.07664868454879181
104035,0.10469967433165349
104044,0.06609041625166862
104045,0.08878476834819422
104047,0.08813684413577862
104051,0.05754479099160192
104058,0.06970628842306169
104063,0.06307983945481904
104066,0.08377571019670316
104087,0.04543174740469785
104089,0.08133025302560885
104095,0.0665533764393988
104098,0.10563920671347554
104104,0.0525197877671084
104110,0.08816098655222479
104120,0.06685356474204457
104122,0.054431951850176796
104131,0.07982568892027986
104132,0.09728971584453874
104135,0.05515052476420397
104136,0.08231700827063936
104149,0.07809164554797954
104150,0.07227882263904135
104156,0.08711104343833372
104165,0.09773568417048993
104175,0.07634355971183114
104179,0.10430575442481003
104184,0.07973470200317989
104206,0.061045831647367266
104216,0.08991755480068413
104230,0.1322682158568429
104257,0.04765363799875509
104272,0.05026252511732401
104273,0.08526647324097335
104278,0.045945831158593915
104294,0.09179848361925975
104295,0.07967347049757455
104297,0.06733172500406613
104298,0.0961770557833533
104308,0.09641194791584029
104318,0.07698914178688779
104319,0.061219357993995964
104320,0.10976298328228433
104327,0.10545036513511219
104334,0.08619354596029827
104344,0.09885630527971499
104350,0.06879349305654335
104351,0.08459119576686652
104354,0.09898685080078755
104369,0.10601541387925766
104376,0.09016023921777551
104381,0.07633507830169972
104384,0.08632887195930555
104391,0.05450123562425758
104394,0.09374058340412561
104398,0.11226049676986619
104402,0.07225124132359802
104408,0.06695193620505802
104409,0.05452531554640669
104410,0.11932073649259214
104412,0.0659418645111426
104417,0.0920942226769289
104424,0.07814552858914199
104426,0.057266144490635655
104435,0.06987024467908898
104445,0.07160346761573778
104458,0.048113139309068575
104460,0.08250615498394842
104466,0.0726927310329261
104472,0.10764971159825265
104473,0.09672237976425581
104479,0.05005379841222941
104480,0.06714533246207592
104482,0.10660852805124348
104499,0.04814538007928491
104501,0.04803713008145054
104502,0.07113715065111656
104506,0.0789621336051727
104510,0.05533781377136879
104512,0.0655341976014355
104520,0.11444392478016936
104528,0.10411998345229849
104529,0.08860407550910215
104541,0.08638253528751641
104578,0.06142551436667053
104584,0.07714314563251477
104588,0.09258875526839062
104602,0.07543351984714071
104610,0.05504164296211402
104611,0.08068109141971963
104618,0.10062711287396181
104620,0.07853051624709469
104622,0.05465675772256839
104624,0.056670123773556166
104625,0.09020809019199189
104634,0.12242718919366478
104639,0.0930231753024033
104646,0.06904985877775839
104647,0.07062823248787613
104652,0.05640715718613749
104670,0.07303909324376871
104677,0.06424984008215022
104685,0.09712507835344501
104691,0.085316415800837
104696,0.06481478168798523
104699,0.05364287075750649
104712,0.10676155582847448
104714,0.07680953349791726
104717,0.07765381720202123
104718,0.0728924976000163
104740,0.07261920167358243
104741,0.08837579972191731
104743,0.0441047100868396
104744,0.09169116347676884
104747,0.09084992625479357
104767,0.07841274680804834
104772,0.16463257010495846
104776,0.12011614124402274
104779,0.059466195842028516
104814,0.0793498787110993
104815,0.0752298382918109
104830,0.09265595139087592
104831,0.10364427316656331
104833,0.09637921567474654
104839,0.06547089442935643
104840,0.0772669084022354
104860,0.09189437627733028
104861,0.049221711741897094
104866,0.07830281017683738
104870,0.061219231601734175
104877,0.08725695470084513
104878,0.054038153892822426
104879,0.07056029907179427
104880,0.08352836862987884
104899,0.08040945455497266
104906,0.05011867641540663
104907,0.1032465315706197
104913,0.08034675351637863
104916,0.09951493534805564
104921,0.08705920909590255
104930,0.07426842939761703
104931,0.08933810984203008
104936,0.0913435992392766
104937,0.08284205906050808
104942,0.07488359370409423
104943,0.0725616273985963
104969,0.09180204404191532
104972,0.12681225730826368
104988,0.08715272365127068
105013,0.08738662705097716
105015,0.0844921995561037
105019,0.06551963443498401
105027,0.07388809026156093
105030,0.08735268231373794
105035,0.14293889653579403
105041,0.05694073134730277
105051,0.11192167653971768
105056,0.060171999742534135
105067,0.15991572358435202
105071,0.10046580779871617
105072,0.05706689161395333
105074,0.11715347580201345
105091,0.1027354683420953
105101,0.0678448171039522
105103,0.07841142534693475
105134,0.08491765143300872
105139,0.08434200640202708
105142,0.11465422832981297
105146,0.08759162653276549
105163,0.08071470731077418
105168,0.10255511683691095
105172,0.04680414580148201
105176,0.11586722043309991
105195,0.07384462420235846
105196,0.12400020947149398
105197,0.052837567592955145
105203,0.0767920748950091
105223,0.08435481528314615
105227,0.07792542673796005
105228,0.0574493378192749
105230,0.08853721846831246
105231,0.11733009453203455
105239,0.07306233588524587
105242,0.09174379145852161
105244,0.07336179324256396
105245,0.10216180030042923
105248,0.05305960151573503
105249,0.07728380924194936
105266,0.1124414618854592
105271,0.1108420154811109
105276,0.09672591410337919
105282,0.09407229977384998
105292,0.0731575142624999
105297,0.04366351017817124
105332,0.10463446239239958
105333,0.0710143782207753
105343,0.0560571286517812
105344,0.04893412290455131
105345,0.10696187393954436
105357,0.08648079587243777
105359,0.07957804088753748
105366,0.07219056727444512
105367,0.08709980314820555
105370,0.0425263883517014
105377,0.08567517628864406
105390,0.07802014701079397
105399,0.061687274520857344
105403,0.06967184941444914
105404,0.07844266607229831
105414,0.06648889935924104
105417,0.07856200085513051
105425,0.12378504114778076
105452,0.06668374113630363
105454,0.09093904148764079
105456,0.10724736993444522
105470,0.09063727181863332
105471,0.05076044099066315
105483,0.07810340415023721
105493,0.0941209472763268
105508,0.11383472079534346
105514,0.09194782680761371
105515,0.04906907199010583
105528,0.12503007904268582
105529,0.060279775160108316
105531,0.06217229227596072
105532,0.06720910771747308
105558,0.04550609712599475
105574,0.07875223809937801
105578,0.05304712122212902
105584,0.1289122790968917
105595,0.10226153549897406
105617,0.08681611919208058
105618,0.06918413587546429
105621,0.07129149151282445
105625,0.07458582694275086
105629,0.07979146236670122
105630,0.058454400829511706
105634,0.0550819121147349
105635,0.08875651613018093
105641,0.0939010051535907
105647,0.09329344709288581
105648,0.07806662351115119
105655,0.0548624877128841
105657,0.057612548244665183
105672,0.09844580666401799
105678,0.07696771526184855
105682,0.07035760373592004
105691,0.08384657138235811
105692,0.07455638194953502
105706,0.10775855033751941
105712,0.09051960141257401
105720,0.08399648713230282
105734,0.07374417447393261
105735,0.08224749422591243
105736,0.07874171153541114
105737,0.05724915531322995
105738,0.11407671652901571
105740,0.10641168411548242
105744,0.052802231466929944
105747,0.09143776604938282
105749,0.09861694175279939
105754,0.07994690262379367
105758,0.058114023767735334
105760,0.08229493764777976
105767,0.07183619934293653
105784,0.10216349381510613
105791,0.07604545686068134
105802,0.07798544300691128
105807,0.11898011729483428
105809,0.0644150161222917
105816,0.08700308414929274
105817,0.05362794804357186
105824,0.11550652493583483
105832,0.09292354104339723
105856,0.07050850612432667
105865,0.069256556750463
105899,0.0725232791225412
105906,0.04624321878963445
105916,0.07974563453912475
105923,0.09662124387424766
105937,0.0849347792594355
105965,0.054867721379949164
105966,0.07873736158985718
105968,0.06496382876955259
105973,0.07353774206294098
105976,0.10012541449447543
105978,0.057708193915506564
105979,0.06826379294890376
105991,0.09059425183101348
105998,0.07637653301063718
105999,0.08483194620259896
106000,0.08527093481527946
106001,0.09201993935015884
106010,0.07062483453418034
106011,0.0842407184486517
106013,0.10544698291245938
106015,0.06943574564171894
106026,0.05780297129268265
106032,0.05790591679387215
106035,0.08556735262820538
106040,0.07991452580651988
106041,0.11401088923611705
106044,0.051427579597492244
106053,0.09222506795581442
106054,0.05983550914552447
106065,0.10659512741267192
106081,0.06814886724470708
106083,0.07176055704193714
106087,0.08161106890710823
106090,0.08413200850165083
106101,0.04204334515917193
106102,0.10775067645214803
106109,0.07151872612320738
106116,0.06631223215446808
106150,0.06320744696646653
106155,0.1484492395568799
106166,0.0785293463043648
106176,0.08051653707623085
106189,0.06353792559722152
106199,0.10677987944157825
106205,0.08495537748144252
106206,0.07522470771021667
106211,0.07483110482880254
106214,0.05818830984835429
106216,0.07508877029009567
106217,0.08658044501862724
106225,0.07509906273750963
106249,0.05824120725703533
106256,0.06517091398754347
106258,0.06398952338973396
106261,0.09365449912140439
106262,0.1056166428695467
106264,0.054605605117904396
106271,0.09419356734533779
106276,0.06957532521300691
106277,0.08309226418446825
106286,0.09873776141445005
106293,0.05744613872472775
106295,0.06570261305544417
106296,0.08633888172650588
106297,0.11644325683665871
106298,0.08188305805784508
106311,0.07041514120371398
106314,0.10098625828531864
106320,0.10814721762176065
106334,0.09013278770558557
106346,0.06156139548242734
106347,0.06664171400365305
106349,0.07375917817747692
106354,0.09652509373560489
106360,0.04926387400961003
106373,0.07812766828660472
106377,0.06035891166936812
106386,0.09706261236272988
106387,0.09531213751273293
106391,0.048347324699963216
106401,0.1158282733300149
106411,0.10384733071639514
106413,0.1049124339079337
106426,0.08693940719331071
106427,0.06412898302565345
106428,0.12082929269824326
106434,0.08722652006094998
106438,0.08450608559357081
106440,0.09003305057403846
106441,0.06041518455371685
106452,0.10993242269189689
106453,0.07358884132764258
106454,0.08227422777742695
106457,0.0861364865342525
106484,0.0614483469449637
106488,0.13779119483303756
106491,0.07157258165483471
106514,0.07794721020715151
106527,0.08028804840772692
106528,0.06589605024853404
106529,0.04607301575916899
106534,0.10179598114990544
106550,0.09973185138404397
106577,0.0705839638512819
106585,0.11908273401129817
106590,0.050822135308927596
106607,0.06421091676480507
106610,0.09374911119459713
106611,0.08490362023046762
106612,0.10993584392391312
106624,0.056461153821927325
106631,0.06640109814303286
106647,0.15645229853222598
106660,0.11170698241432213
106674,0.07743818029046591
106687,0.06034716653204845
106712,0.08492657030740677
106713,0.06602758085170755
106717,0.07052654613211158
106720,0.09311451672637615
106721,0.08373175172137028
106724,0.07736302289994038
106735,0.09727588747026297
106739,0.07179884176623481
106740,0.06822028711795357
106754,0.0689995144982431
106760,0.13159516002615076
106761,0.08814396638240116
106784,0.08800611319640975
106787,0.07496647694944199
106797,0.06519105496675488
106798,0.06401565026328636
106802,0.10849660327166978
106803,0.09047725610266555
106804,0.13568609947716334
106805,0.06914823319958152
106810,0.11631193277478002
106812,0.08605915037150803
106813,0.054872143208939676
106817,0.06313640990235533
106822,0.08755374984408953
106823,0.07860643530096066
106827,0.05647103723681259
106841,0.06124243940854192
106851,0.07558980876564027
106852,0.08894206409997775
106853,0.13448321002017627
106854,0.13948561187131783
106861,0.08619938172033367
106873,0.10459159285153352
106877,0.06406091813559853
106878,0.07041028832615376
106881,0.0958914812868521
106900,0.07033201243002532
106906,0.05994975892908062
106907,0.07697491894002395
106914,0.08442557490049701
106916,0.07827556059300379
106924,0.06512358343610519
106931,0.06924557095647961
106936,0.09472968365930166
106937,0.07241916330616412
106938,0.07067713355857912
106939,0.094773534220372
106943,0.057937001754162505
106944,0.06367671279398589
106967,0.09755991029781462
106980,0.08076323395020314
106986,0.05521470960637922
106987,0.0750311953688542
106990,0.05612537205798033
107013,0.04621046378109954
107023,0.08699032236833908
107033,0.052534438352741644
107037,0.09052861222657099
107048,0.08940946882321477
107071,0.09488156147769866
107081,0.05338927429780739
107113,0.07922370248989696
107130,0.05667086212110421
107131,0.07567208807756821
107145,0.07819677562011294
107156,0.08354522332630915
107219,0.07156049588062192
107222,0.10681032254487116
107223,0.17656849308337
107232,0.11144306161267949
107245,0.08730736306368989
107246,0.052419245993804965
107247,0.05823574508636929
107256,0.06573462651987749
107259,0.06268048764199252
107260,0.040142020857346125
107279,0.11579453726079614
107280,0.05829761319328554
107281,0.0843313962996217
107285,0.07565871509878462
107329,0.09586752005122384
107337,0.06819527735234172
107349,0.06396615729198515
107350,0.08294447174331662
107351,0.05015720273429652
107359,0.13574711531670028
107391,0.08652687105780964
107394,0.09755173389283896
107395,0.05151343385795517
107406,0.10097887726713754
107416,0.09930972925120181
107417,0.06771088679265252
107418,0.06059523443839428
107419,0.06378589989747456
107444,0.07397491976110139
107445,0.0901293420177885
107446,0.082429911060619
107460,0.08190893474577782
107470,0.08510470040717137
107475,0.06369733005290605
107520,0.07666317506796518
107526,0.08257391912571359
107527,0.05068583664108407
107530,0.05890539445186475
107532,0.1161891733828768
107534,0.10213852033992904
107535,0.06973753252013748
107554,0.09782113613105302
107556,0.07631318162715614
107559,0.08743628448020331
107561,0.053840371237412754
107564,0.07247928069846211
107566,0.08357507815145628
107571,0.07036194935807452
107590,0.08509202564019869
107602,0.08887889379299797
107625,0.10731317164229495
107626,0.12181297803080487
107635,0.06671480736512214
107636,0.06757880709764788
107645,0.08919259098110263
107652,0.1007933552301391
107655,0.0513687352113225
107668,0.05917512889781584
107670,0.06607540338913871
107677,0.048531061210095115
107680,0.09919685585627536
107683,0.07585933275486224
107684,0.06006228281477556
107691,0.07488487322174785
107692,0.09753082600788038
107703,0.10465274747269959
107709,0.05466398812069595
107710,0.06440854926089305
107721,0.09067387694288853
107725,0.10068624264160816
107727,0.10777096141799834
107739,0.07904432018753488
107740,0.09806469548764538
107741,0.07954929638325085
107747,0.05822976353483356
107765,0.127202679432801
107768,0.056191051222324234
107775,0.08477609661790389
107782,0.10381803979149518
107790,0.0598829901908347
107801,0.07443870069261785
107807,0.05701392596753313
107811,0.10528796017989507
107817,0.1114891106194839
107826,0.07268846154919462
107838,0.0836439691831884
107839,0.06865712385818212
107843,0.07184994888728259
107847,0.061259993141620804
107849,0.09625294604186296
107850,0.074894397210299
107867,0.10262170360134419
107871,0.08290351421080387
107908,0.07831853316097455
107913,0.11167848056998324
107927,0.08786999562082974
107931,0.04540373145197717
107955,0.047484925355204814
107962,0.08276635519307987
107977,0.06963322712753496
107978,0.07602474830477983
107993,0.06802175718233865
108010,0.07159068193760454
108016,0.09131298870753352
108018,0.11473904477372715
108027,0.09950794949436594
108045,0.0868016273760038
108069,0.1122317485917021
108082,0.08758235110716081
108089,0.08372082733251329
108092,0.06990827461306937
108106,0.06834509809495053
108112,0.07950884154496057
108120,0.10759715027036015
108122,0.14565866489912843
108135,0.11446949002994249
108170,0.06850410623932014
108171,0.08106708314893751
108177,0.058543106491582085
108180,0.10288642602133918
108183,0.07635763477645724
108184,0.060162163914365595
108185,0.07780456562572839
108192,0.08231014709756375
108195,0.09358252273804088
108196,0.10646322415964528
108218,0.06614583221521471
108219,0.11726986366031324
108243,0.09764029810999839
108249,0.05558230200669282
108251,0.045843541386822916
